aircraft_id,tail_number,aircraft_model,airline,status,creation_date
96,N127DL,B767-300,Delta Air Lines,Active,2009-01-23T00:00:00.000
139,N3759,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
1,N799AX,B767-200,ABX Air,Active,2009-01-23T00:00:00.000
138,N3758,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
137,N3757D,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
36,N207AA,MD-82,American Airlines,Active,2009-01-23T00:00:00.000
97,N128DL,B767-300,Delta Air Lines,Active,2009-01-23T00:00:00.000
136,N3756,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
135,N3755D,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
261,N206WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
134,N3754A,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
133,N3753,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
132,N3751B,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
98,N129DL,B767-300,Delta Air Lines,Active,2009-01-23T00:00:00.000
99,N130DL,B767-300,Delta Air Lines,Active,2009-01-23T00:00:00.000
100,N131DL,B767-300,Delta Air Lines,Active,2009-01-23T00:00:00.000
131,N3750,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
260,N205WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
101,N132DU,A220-100,Delta Air Lines,Active,2009-01-23T00:00:00.000
259,N204WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
130,N3749D,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
129,N3748Y,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
128,N3747D,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
127,N3746,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
126,N3745,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
102,N133DL,B767-300,Delta Air Lines,Active,2009-01-23T00:00:00.000
258,N203WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
103,N134DL,B767-300,Delta Air Lines,Active,2009-01-23T00:00:00.000
566,N855VA,A320-200,Virgin America,Inactive,2009-01-23T00:00:00.000
104,N135DQ,A220-100,Delta Air Lines,Active,2009-01-23T00:00:00.000
125,N3744,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
124,N3743H,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
217,N806FR,A318,Frontier Airlines,Active,2009-01-23T00:00:00.000
123,N3742C,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
122,N3741S,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
106,N137DL,B767-300,Delta Air Lines,Active,2009-01-23T00:00:00.000
121,N3740,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
120,N3739,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
119,N3738C,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
118,N3737,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
216,3203EV,B747-400,Evergreen International Airlines,Active,2009-01-23T00:00:00.000
117,N3736C,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
107,N138DL,B767-300,Delta Air Lines,Active,2009-01-23T00:00:00.000
115,N3734B,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
114,N3733Z,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
108,N139DL,B767-300,Delta Air Lines,Active,2009-01-23T00:00:00.000
112,N3731T,B737-800,Delta Air Lines,Active,2009-01-23T00:00:00.000
338,N372SW,B737-300,Southwest Airlines,Active,2009-01-23T00:00:00.000
257,N202WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
256,N201LV,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
255,N200WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
111,N198DN,B767-300,Delta Air Lines,Active,2009-01-23T00:00:00.000
110,N184DN,B767-300,Delta Air Lines,Active,2009-01-23T00:00:00.000
109,N1602,B767-300,Delta Air Lines,Active,2009-01-23T00:00:00.000
269,N216WR,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
420,N606SW,B737-300,Southwest Airlines,Active,2009-01-23T00:00:00.000
520,PACE,B757-200,Swissport USA,Active,2009-01-23T00:00:00.000
80,B18702,B747-400,China Airlines,Active,2009-01-23T00:00:00.000
81,B18705,B747-400,China Airlines,Active,2009-01-23T00:00:00.000
248,N598HA,B767-300,Hawaiian Airlines,Active,2009-01-23T00:00:00.000
247,N597HA,B767-300,Hawaiian Airlines,Active,2009-01-23T00:00:00.000
246,N596HA,B767-300,Hawaiian Airlines,Active,2009-01-23T00:00:00.000
245,N594HA,B767-300,Hawaiian Airlines,Active,2009-01-23T00:00:00.000
215,B16487,B747-400,EVA Airways,Active,2009-01-23T00:00:00.000
214,B16483,B747-400,EVA Airways,Active,2009-01-23T00:00:00.000
213,B16482,B747-400,EVA Airways,Active,2009-01-23T00:00:00.000
212,B16481,B747-400,EVA Airways,Active,2009-01-23T00:00:00.000
211,B16463,B747-400,EVA Airways,Active,2009-01-23T00:00:00.000
210,B16462,B747-400,EVA Airways,Active,2009-01-23T00:00:00.000
209,B16407,B747-400,EVA Airways,Active,2009-01-23T00:00:00.000
82,B18708,B747-400,China Airlines,Active,2009-01-23T00:00:00.000
16,N319AS,B737-900,Alaska Airlines,Active,2009-01-23T00:00:00.000
208,B16403,B747-400,EVA Airways,Active,2009-01-23T00:00:00.000
207,B16402,B747-400,EVA Airways,Active,2009-01-23T00:00:00.000
206,B16401,B747-400,EVA Airways,Active,2009-01-23T00:00:00.000
205,B16113,MD-11,EVA Airways,Active,2009-01-23T00:00:00.000
421,N612SW,B737-300,Southwest Airlines,Active,2009-01-23T00:00:00.000
204,B16110,MD-11,EVA Airways,Active,2009-01-23T00:00:00.000
203,B16109,MD-11,EVA Airways,Active,2009-01-23T00:00:00.000
202,B16108,MD-11,EVA Airways,Active,2009-01-23T00:00:00.000
514,N315SW,B737-300,Southwest Airlines,Active,2009-01-23T00:00:00.000
149,N614DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
15,N315AS,B737-900,Alaska Airlines,Active,2009-01-23T00:00:00.000
18,N615AS,B737-700,Alaska Airlines,Active,2009-01-23T00:00:00.000
2,AC1234,A300-600,Air China,Active,2009-01-23T00:00:00.000
244,N582HA,B767-300,Hawaiian Airlines,Active,2009-01-23T00:00:00.000
243,N581HA,B767-300,Hawaiian Airlines,Active,2009-01-23T00:00:00.000
83,B18721,B747-400,China Airlines,Active,2009-01-23T00:00:00.000
84,B18723,B747-400,China Airlines,Active,2009-01-23T00:00:00.000
242,N580HA,B767-300,Hawaiian Airlines,Active,2009-01-23T00:00:00.000
249,N615JB,A320-200,JetBlue Airways,Active,2009-01-23T00:00:00.000
422,N618WN,B737-300,Southwest Airlines,Active,2009-01-23T00:00:00.000
253,9VSFQ,B747-400,Singapore Airlines,Active,2009-01-23T00:00:00.000
19,N619AS,B737-700,Alaska Airlines,Active,2009-01-23T00:00:00.000
166,N619DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
423,N619SW,B737-300,Southwest Airlines,Active,2009-01-23T00:00:00.000
174,N621DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
250,N627JB,A320-200,JetBlue Airways,Active,2009-01-23T00:00:00.000
85,B2170,MD-11,China Cargo Airlines,Active,2009-01-23T00:00:00.000
519,865F,DC8-73F,Swissport USA,Active,2009-01-23T00:00:00.000
86,B2171,MD-11,China Cargo Airlines,Active,2009-01-23T00:00:00.000
87,B2172,MD-11,China Cargo Airlines,Active,2009-01-23T00:00:00.000
88,B2173,MD-11,China Cargo Airlines,Active,2009-01-23T00:00:00.000
89,B2174,MD-11,China Cargo Airlines,Active,2009-01-23T00:00:00.000
90,B2175,MD-11,China Cargo Airlines,Active,2009-01-23T00:00:00.000
518,740WA,B747-400,Swissport USA,Active,2009-01-23T00:00:00.000
424,N629SW,B737-300,Southwest Airlines,Active,2009-01-23T00:00:00.000
14,N307AS,B737-900,Alaska Airlines,Active,2009-01-23T00:00:00.000
251,N630JB,A320-200,JetBlue Airways,Active,2009-01-23T00:00:00.000
425,N631SW,B737-300,Southwest Airlines,Active,2009-01-23T00:00:00.000
183,N632DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
62,BHKH,B747-400,Cathay Pacific,Active,2009-01-23T00:00:00.000
188,N633DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
63,BHKJ,B747-400,Cathay Pacific,Active,2009-01-23T00:00:00.000
64,BHKS,B747-400,Cathay Pacific,Active,2009-01-23T00:00:00.000
153,N634DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
65,BHME,B747-400,Cathay Pacific,Active,2009-01-23T00:00:00.000
17,N553AS,B737-800,Alaska Airlines,Active,2009-01-23T00:00:00.000
66,BHOU,B747-400,Cathay Pacific,Active,2009-01-23T00:00:00.000
67,BHOZ,B747-400,Cathay Pacific,Active,2009-01-23T00:00:00.000
68,BHUF,B747-400,Cathay Pacific,Active,2009-01-23T00:00:00.000
13,N302AS,B737-900,Alaska Airlines,Active,2009-01-23T00:00:00.000
69,BHUH,B747-400,Cathay Pacific,Active,2009-01-23T00:00:00.000
70,BHUK,B747-400,Cathay Pacific,Active,2009-01-23T00:00:00.000
71,BHUL,B747-400,Cathay Pacific,Active,2009-01-23T00:00:00.000
72,BHUO,B747-400,Cathay Pacific,Active,2009-01-23T00:00:00.000
73,BHUP,B747-400,Cathay Pacific,Active,2009-01-23T00:00:00.000
346,N639SW,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
154,N640DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
74,BHUQ,B747-400,Cathay Pacific,Active,2009-01-23T00:00:00.000
155,N641DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
75,BHUR,B747-400,Cathay Pacific,Active,2009-01-23T00:00:00.000
419,N526SW,B737-500,Southwest Airlines,Active,2009-01-23T00:00:00.000
517,373PC,A300-B2,Swissport USA,Active,2009-01-23T00:00:00.000
76,BHUS,B747-400,Cathay Pacific,Active,2009-01-23T00:00:00.000
77,BKAH,B747-400,Cathay Pacific,Active,2009-01-23T00:00:00.000
156,N642DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
330,N296WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
78,BKAI,B747-400,Cathay Pacific,Active,2009-01-23T00:00:00.000
329,N295WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
418,N523SW,B737-500,Southwest Airlines,Active,2009-01-23T00:00:00.000
158,N644DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
417,N522SW,B737-500,Southwest Airlines,Active,2009-01-23T00:00:00.000
328,N294WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
327,N293WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
159,N645DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
326,N292WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
160,N646DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
325,N291WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
522,N107US,A320-200,US Airways,Inactive,2009-01-23T00:00:00.000
523,N109UW,A320-200,US Airways,Inactive,2009-01-23T00:00:00.000
524,N110US,A320-200,US Airways,Inactive,2009-01-23T00:00:00.000
161,N647DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
162,N648DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
324,N290WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
426,N648SW,B737-300,Southwest Airlines,Active,2009-01-23T00:00:00.000
163,N649DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
323,N289CT,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
416,N520SW,B737-500,Southwest Airlines,Active,2009-01-23T00:00:00.000
164,N650DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
322,N288WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
415,N519SW,B737-500,Southwest Airlines,Active,2009-01-23T00:00:00.000
427,N650SW,B737-300,Southwest Airlines,Active,2009-01-23T00:00:00.000
165,N651DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
321,N287WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
428,N651SW,B737-300,Southwest Airlines,Active,2009-01-23T00:00:00.000
320,N286WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
429,N652SW,B737-300,Southwest Airlines,Active,2009-01-23T00:00:00.000
331,N336SW,B737-300,Southwest Airlines,Active,2009-01-23T00:00:00.000
167,N655DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
168,N656DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
414,N513SW,B737-500,Southwest Airlines,Active,2009-01-23T00:00:00.000
525,N154UW,A321-200,US Airways,Inactive,2009-01-23T00:00:00.000
413,N512SW,B737-500,Southwest Airlines,Active,2009-01-23T00:00:00.000
431,N656SW,B737-300,Southwest Airlines,Active,2009-01-23T00:00:00.000
432,N656WN,B737-300,Southwest Airlines,Active,2009-01-23T00:00:00.000
169,N657DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
252,N657JB,A320-200,JetBlue Airways,Active,2009-01-23T00:00:00.000
526,N161UW,A321-200,US Airways,Inactive,2009-01-23T00:00:00.000
113,N658DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
527,N163US,A321-200,US Airways,Inactive,2009-01-23T00:00:00.000
528,N165US,A321-200,US Airways,Inactive,2009-01-23T00:00:00.000
529,N170US,A321-200,US Airways,Inactive,2009-01-23T00:00:00.000
170,N659DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
433,N660SW,B737-300,Southwest Airlines,Active,2009-01-23T00:00:00.000
79,BLUD,B747-400,Cathay Pacific,Active,2009-01-23T00:00:00.000
530,N176UW,A321-200,US Airways,Inactive,2009-01-23T00:00:00.000
185,N662DN,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
531,N177US,A321-200,US Airways,Inactive,2009-01-23T00:00:00.000
319,N282WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
434,N662SW,B737-300,Southwest Airlines,Active,2009-01-23T00:00:00.000
540,N180UW,A321-200,US Airways,Inactive,2009-01-23T00:00:00.000
521,N182UA,B747-400,United Airlines - Pre 07/01/2013,Inactive,2009-01-23T00:00:00.000
412,N505WN,B737-500,Southwest Airlines,Active,2009-01-23T00:00:00.000
533,N184US,A321-200,US Airways,Inactive,2009-01-23T00:00:00.000
171,N665DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
534,N185UW,A321-200,US Airways,Inactive,2009-01-23T00:00:00.000
535,N186US,A321-200,US Airways,Inactive,2009-01-23T00:00:00.000
536,N187US,A321-200,US Airways,Inactive,2009-01-23T00:00:00.000
538,N188UW,A321-200,US Airways,Inactive,2009-01-23T00:00:00.000
411,N504SW,B737-500,Southwest Airlines,Active,2009-01-23T00:00:00.000
410,N503SW,B737-500,Southwest Airlines,Active,2009-01-23T00:00:00.000
539,N190UW,A321-200,US Airways,Inactive,2009-01-23T00:00:00.000
172,N667DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
318,N280WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
173,N668DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
541,N194UW,A321-200,US Airways,Inactive,2009-01-23T00:00:00.000
542,N195UW,A321-200,US Airways,Inactive,2009-01-23T00:00:00.000
3,C236AC,A320-100,Air Canada,Active,2009-01-23T00:00:00.000
409,N501SW,B737-500,Southwest Airlines,Active,2009-01-23T00:00:00.000
332,N341SW,B737-300,Southwest Airlines,Active,2009-01-23T00:00:00.000
408,N499WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
175,N6701D,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
176,N6702,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
177,N6703,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
407,N498WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
178,N6704Z,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
4,C254AC,A319-,Air Canada,Active,2009-01-23T00:00:00.000
406,N496WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
405,N495WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
5,C277AC,A319-,Air Canada,Active,2009-01-23T00:00:00.000
179,N6705Y,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
180,N6706Q,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
181,N6707A,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
184,N670DN,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
448,N670SW,B737-300,Southwest Airlines,Active,2009-01-23T00:00:00.000
6,C279AC,A319-,Air Canada,Active,2009-01-23T00:00:00.000
404,N493WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
7,C303AC,EMB-190,Air Canada,Active,2009-01-23T00:00:00.000
8,C313AC,EMB-190,Air Canada,Active,2009-01-23T00:00:00.000
186,N6711,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
403,N492WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
9,C314AC,EMB-190,Air Canada,Active,2009-01-23T00:00:00.000
402,N491WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
187,N6712B,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
10,C320AC,EMB-190,Air Canada,Active,2009-01-23T00:00:00.000
189,N6714Q,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
11,C321AC,EMB-190,Air Canada,Active,2009-01-23T00:00:00.000
190,N6715C,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
401,N488WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
191,N6716C,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
400,N487WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
399,N486WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
12,C338AC,EMB-190,Air Canada,Active,2009-01-23T00:00:00.000
398,N485WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
192,N6717,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
193,N674DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
39,N485AA,MD-82,American Airlines,Active,2009-01-23T00:00:00.000
241,N946FR,A319-,Frontier Airlines,Active,2009-01-23T00:00:00.000
397,N484WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
194,N676DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
396,N483WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
435,N676SW,B737-300,Southwest Airlines,Active,2009-01-23T00:00:00.000
317,N279WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
395,N482WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
394,N481WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
182,N679DA,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
240,N944FR,A319-,Frontier Airlines,Active,2009-01-23T00:00:00.000
239,N942FR,A319-,Frontier Airlines,Active,2009-01-23T00:00:00.000
238,N941FR,A319-,Frontier Airlines,Active,2009-01-23T00:00:00.000
237,N939FR,A319-,Frontier Airlines,Active,2009-01-23T00:00:00.000
436,N686SW,B737-300,Southwest Airlines,Active,2009-01-23T00:00:00.000
316,N278WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
376,N277WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
236,N937FR,A319-,Frontier Airlines,Active,2009-01-23T00:00:00.000
437,N689SW,B737-300,Southwest Airlines,Active,2009-01-23T00:00:00.000
438,N692SW,B737-300,Southwest Airlines,Active,2009-01-23T00:00:00.000
196,N694DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
235,N935FR,A319-,Frontier Airlines,Active,2009-01-23T00:00:00.000
197,N695DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
198,N696DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
199,N697DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
315,N276WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
392,N472WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
200,N698DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
201,N699DL,B757-200,Delta Air Lines,Active,2009-01-23T00:00:00.000
234,N933FR,A319-,Frontier Airlines,Active,2009-01-23T00:00:00.000
439,N700GS,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
391,N469WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
314,N275WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
390,N468WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
440,N701GS,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
389,N467WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
233,N931FR,A319-,Frontier Airlines,Active,2009-01-23T00:00:00.000
441,N703SW,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
232,N930FR,A319-,Frontier Airlines,Active,2009-01-23T00:00:00.000
333,N350SW,B737-300,Southwest Airlines,Active,2009-01-23T00:00:00.000
515,N929WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
387,N461WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
386,N460WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
313,N274WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
231,N929FR,A319-,Frontier Airlines,Active,2009-01-23T00:00:00.000
442,N705SW,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
20,N706AS,B737-400,Alaska Airlines,Active,2009-01-23T00:00:00.000
385,N459WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
384,N458WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
383,N457WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
443,N706SW,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
230,N928FR,A319-,Frontier Airlines,Active,2009-01-23T00:00:00.000
444,N707SA,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
21,N708AS,B737-400,Alaska Airlines,Active,2009-01-23T00:00:00.000
511,N927WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
229,N927FR,A319-,Frontier Airlines,Active,2009-01-23T00:00:00.000
382,N454WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
381,N453WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
228,N926FR,A319-,Frontier Airlines,Active,2009-01-23T00:00:00.000
513,N925WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
446,N711HK,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
312,N272WN,B737-700,Southwest Airlines,Active,2009-01-23T00:00:00.000
543,N521VA,A319-,Virgin America,Inactive,2009-01-23T00:00:00.000
